fid,id,boron,calcium,clay,copper,fineSand,humus,potassium,magnesium,phosphorus,rt,sand,totalN,zinc,silt,jb,coarseSand,altitude,sulfur,iron,manganese,molybdenum,sodium,ph,fiSoil,NDRE0517_b1_count,NDRE0517_b1_mean,NDRE0517_b1_stdev,NDVI_b1_count,NDVI_b1_mean,NDVI_b1_stdev,T_2021,T_2022,PLOT_ID,n,distance,feature_x,feature_y,nearest_x,nearest_y
"499",,4.851305,0,13.980433,1.871911,41.005497,2.923662,14.012938,5.67379,2.462715,6.382695,74.256226,0,0,8.839681,"6",33.250729,22.583273,,,,,,5.882695,"0",15953,0.41587317326723,0.0292289417229909,15953,0.777438622395133,0.0534675775955578,Mineral,Control,2-d,"1",0,12.2893781871816,55.672634947873,12.2893781871816,55.672634947873
"504",,4.274515,0,13.945474,1.752347,40.809265,2.353609,14.35991,5.694398,2.3809,6.371432,74.377037,0,0,9.323881,"6",33.567768,22.767387,,,,,,5.871432,"0",15955,0.405738974235828,0.0363449689732585,15955,0.767633595140852,0.062338137492598,Mineral,OG2,3-c,"1",0,12.2894098672418,55.6729817276444,12.2894098672418,55.6729817276444
"505",,4.990862,0,13.924842,1.90084,40.693462,3.061589,12.828037,5.791183,2.332617,6.421157,74.448334,0,0,8.565235,"6",33.754871,23.41115,,,,,,5.921157,"0",15957,0.616788701447223,0.0355195697145513,15957,0.914661693735111,0.0267993638913411,Control,Mineral,4-a,"1",0,12.2894350276203,55.6734227487133,12.2894350276203,55.6734227487133
"506",,4.165381,0,13.929023,1.729725,40.716927,2.24575,14.426162,5.679176,2.342401,6.369282,74.433884,0,0,9.391341,"6",33.716961,22.73683,,,,,,5.869282,"0",15957,0.418314251604927,0.0342525589481645,15957,0.779220724917148,0.0592905352431671,Mineral,OG2,3-c,"1",0,12.2894120406117,55.6729503138706,12.2894120406117,55.6729503138706
"507",,4.951985,0,13.942016,1.892781,40.789856,3.023166,13.039133,5.796443,2.372808,6.414305,74.388985,0,0,8.645832,"6",33.599129,23.352819,,,,,,5.914305,"0",15954,0.646995187668748,0.0302789228188484,15954,0.933859202005338,0.0178779258569458,Control,Mineral,4-a,"1",0,12.2894416600348,55.6733916434391,12.2894416600348,55.6733916434391
"508",,4.107644,0,13.914218,1.717756,40.633831,2.188687,14.44114,5.667382,2.307755,6.368795,74.485046,0,0,9.412047,"6",33.851219,22.708487,,,,,,5.868795,"0",15952,0.42945097072971,0.0312711002368443,15952,0.800461697176383,0.0519050953797375,Mineral,OG2,3-c,"1",0,12.2894142139773,55.6729189000965,12.2894142139773,55.6729189000965
"509",,4.932336,0,13.972743,1.888708,40.962334,3.003747,13.320513,5.829673,2.444718,6.405171,74.282799,0,0,8.740711,"6",33.320469,23.281893,,,,,,5.905171,"0",15953,0.650046933999758,0.0286226414605597,15953,0.935467868428735,0.017542355298878,Control,Mineral,4-a,"1",0,12.2894544953587,55.6733609673115,12.2894544953587,55.6733609673115
"510",,4.130605,0,13.911149,1.722516,40.6166,2.21138,14.44416,5.674977,2.300571,6.368698,74.495651,0,0,9.381817,"6",33.879051,22.681807,,,,,,5.868698,"0",15953,0.424567669329281,0.0321374650829216,15953,0.802325116226548,0.0517138795508493,Mineral,OG2,3-c,"1",0,12.2894163873385,55.6728874863223,12.2894163873385,55.6728874863223
"511",,4.939376,0,14.015886,1.890168,41.204494,3.010704,13.618124,5.861996,2.545684,6.395511,74.133705,0,0,8.839703,"6",32.929211,23.225258,,,,,,5.895511,"0",15956,0.636656230997773,0.0277899809888187,15956,0.928338597799698,0.0188929255700874,Control,Mineral,3-a,"1",0,12.2894484196716,55.6732974186895,12.2894484196716,55.6732974186895
"511",,4.939376,0,14.015886,1.890168,41.204494,3.010704,13.618124,5.861996,2.545684,6.395511,74.133705,0,0,8.839703,"6",32.929211,23.225258,,,,,,5.895511,"0",15956,0.636656230997773,0.0277899809888187,15956,0.928338597799698,0.0188929255700874,Control,Mineral,4-a,"2",0,12.2894673306837,55.6733302911811,12.2894673306837,55.6733302911811
"518",,4.54615,0,13.941511,1.808655,40.787029,2.622071,14.208802,5.652504,2.371628,6.376337,74.390724,0,0,9.04569,"6",33.603699,22.641415,,,,,,5.876337,"0",15953,0.402074908959688,0.0434604165564189,15953,0.764118517839908,0.0691864014201198,Mineral,Control,3-d,"1",0,12.2894250807406,55.672761831223,12.2894250807406,55.672761831223
"519",,4.925542,0,14.153035,1.8873,41.974316,2.997032,14.624446,5.898387,2.866649,6.362845,73.659752,0,0,9.190179,"6",31.685436,23.10416,,,,,,5.862845,"0",15955,0.575651557277042,0.0384959020729247,15955,0.908200872747624,0.0300016849330091,OG2,OG2_residual,3-b,"1",0,12.2894502412291,55.6732028523032,12.2894502412291,55.6732028523032
"520",,4.637193,0,13.966158,1.827528,40.925365,2.712051,14.225386,5.680736,2.429306,6.375799,74.305557,0,0,9.016233,"6",33.380192,22.648649,,,,,,5.875799,"0",15952,0.366542754312762,0.0410713380156234,15952,0.714049679282287,0.0790576604675229,Mineral,Control,3-d,"1",0,12.2894272540804,55.6727304174477,12.2894272540804,55.6727304174477
"521",,4.833361,0,14.143112,1.868191,41.918617,2.905927,14.725875,5.867435,2.843426,6.359553,73.694046,0,0,9.256915,"6",31.775429,23.085615,,,,,,5.859553,"0",15961,0.599718831179398,0.0253801855616085,15961,0.921805875950847,0.0187286576813348,OG2,OG2_residual,3-b,"1",0,12.2894524145846,55.6731714385294,12.2894524145846,55.6731714385294
"522",,4.705099,0,13.993681,1.841604,41.079861,2.779164,14.308195,5.714606,2.493719,6.373111,74.210442,0,0,9.016713,"6",33.130585,22.659197,,,,,,5.873111,"0",15956,0.36430685173213,0.0315227042876283,15956,0.707997829250582,0.0677451498270131,Mineral,Control,3-d,"1",0,12.2894294274159,55.6726990036721,12.2894294274159,55.6726990036721
"523",,4.733856,0,14.121493,1.847565,41.797272,2.807584,14.777449,5.840578,2.792833,6.357879,73.768753,0,0,9.302168,"6",31.971481,23.054409,,,,,,5.857879,"0",15954,0.592631691079309,0.0318776432973003,15954,0.914610001718668,0.0261758221440859,OG2,OG2_residual,3-b,"1",0,12.2894545879358,55.6731400247555,12.2894545879358,55.6731400247555
"525",,4.626502,0,14.088351,1.825311,41.611244,2.701484,14.766188,5.813817,2.715272,6.358244,73.883286,0,0,9.32688,"6",32.272038,23.008226,,,,,,5.858244,"0",15953,0.597229445351632,0.0290285830454586,15953,0.913344451340659,0.0255826483626214,OG2,OG2_residual,3-b,"1",0,12.2894567612827,55.6731086109813,12.2894567612827,55.6731086109813
"526",,4.76011,0,14.004081,1.853007,41.138233,2.833532,14.333238,5.736198,2.518057,6.372298,74.174507,0,0,8.987883,"6",33.036274,22.665133,,,,,,5.872298,"0",15955,0.366904923234827,0.0333705066486671,15956,0.716949611493193,0.067995239207446,Mineral,Control,3-d,"1",0,12.2894316007471,55.6726675898963,12.2894316007471,55.6726675898963
"534",,4.988137,0,13.927554,1.900275,40.708687,3.058895,12.901036,5.823276,2.338964,6.418787,74.438957,0,0,8.57459,"6",33.730274,23.501894,,,,,,5.918787,"0",15956,0.609179620169464,0.0317962622136629,15956,0.909250792098183,0.0263583819569823,Control,Mineral,4-a,"1",0,12.2894884422868,55.6734553907196,12.2894884422868,55.6734553907196
"535",,4.213749,0,13.938439,1.739751,40.769787,2.293553,14.504669,5.729914,2.36444,6.366734,74.401344,0,0,9.366665,"6",33.631557,22.826155,,,,,,5.866734,"0",15956,0.426388373923917,0.035121501524414,15956,0.788510453405163,0.0553280758915031,Mineral,OG2,3-c,"1",0,12.2894654546273,55.6729829558824,12.2894654546273,55.6729829558824
"536",,4.967408,0,13.953128,1.895978,40.85223,3.038408,13.116859,5.823202,2.398813,6.411782,74.350586,0,0,8.657879,"6",33.498352,23.476206,,,,,,5.911782,"0",15955,0.605733321498308,0.0307986270376259,15955,0.90746399249376,0.0275638725230024,Control,Mineral,4-a,"1",0,12.2894906156322,55.6734239769462,12.2894906156322,55.6734239769462
"537",,4.103332,0,13.920372,1.716862,40.668373,2.184425,14.568213,5.714601,2.322156,6.364671,74.463783,0,0,9.431422,"6",33.79541,22.796034,,,,,,5.864671,"0",15953,0.437130342090361,0.0344052503921628,15953,0.79174000957741,0.056562756721141,Mineral,OG2,3-c,"1",0,12.2894676279527,55.6729515421071,12.2894676279527,55.6729515421071
"538",,4.927207,0,13.976406,1.887645,40.982895,2.998678,13.36748,5.838896,2.453291,6.403647,74.270142,0,0,8.754776,"6",33.287247,23.412148,,,,,,5.903647,"0",15959,0.628055905379241,0.0344628259367664,15959,0.925568042631936,0.0216990831560826,Control,Mineral,4-a,"1",0,12.2894927889733,55.6733925631725,12.2894927889733,55.6733925631725
"539",,4.048952,0,13.907695,1.70559,40.597218,2.13068,14.588029,5.700652,2.292489,6.364028,74.507591,0,0,9.454036,"6",33.910374,22.768368,,,,,,5.864028,"0",15957,0.446122259465631,0.0264623468440522,15957,0.816731057471408,0.0431513121360025,Mineral,OG2,3-c,"1",0,12.2894698012739,55.6729201283316,12.2894698012739,55.6729201283316
"540",,4.903177,0,14.014396,1.882664,41.196133,2.974928,13.697661,5.882615,2.542197,6.392929,74.138855,0,0,8.871819,"6",32.942726,23.3396,,,,,,5.892929,"0",15957,0.61529828637265,0.0284484446782257,15957,0.919269786275792,0.0219743945925993,Control,Mineral,4-a,"1",0,12.2894949623102,55.6733611493987,12.2894949623102,55.6733611493987
"541",,4.077936,0,13.908093,1.711598,40.599453,2.159326,14.595084,5.708577,2.293422,6.363799,74.50621,0,0,9.426369,"6",33.906757,22.743156,,,,,,5.863799,"0",15956,0.417557620539361,0.0338876800610115,15956,0.789541727933527,0.0593283951711394,Mineral,OG2,3-c,"1",0,12.2894719745907,55.6728887145559,12.2894719745907,55.6728887145559
"542",,4.906631,0,14.057765,1.88338,41.439564,2.978342,13.991914,5.920065,2.643692,6.383378,73.988983,0,0,8.974909,"6",32.549419,23.28484,,,,,,5.883378,"0",15953,0.62469941125255,0.0333849274143474,15953,0.920960346183934,0.0250950161834256,Control,Mineral,4-a,"1",0,12.2894971356427,55.6733297356246,12.2894971356427,55.6733297356246
"548",,4.909167,0,14.158844,1.883905,42.006924,2.980848,14.751457,5.9508,2.880244,6.358723,73.639679,0,0,9.220629,"6",31.632755,23.181355,,,,,,5.858723,"0",15955,0.594328957898831,0.0312572463386006,15955,0.918389149019988,0.0227058828309958,OG2,OG2_residual,4-b,"1",0,12.2895073757354,55.6732357516699,12.2895073757354,55.6732357516699
"549",,4.482256,0,13.944382,1.795411,40.803139,2.558924,14.414447,5.70874,2.378346,6.369662,74.380806,0,0,9.115886,"6",33.577667,22.717855,,,,,,5.869662,"0",15957,0.345697283170505,0.0326577615630323,15957,0.68706079570805,0.0752582115139583,Mineral,Control,3-d,"1",0,12.289480667815,55.6727630594509,12.289480667815,55.6727630594509
"550",,4.851883,0,14.162178,1.872031,42.025635,2.924233,14.903711,5.936486,2.888046,6.35378,73.628159,0,0,9.285431,"6",31.602522,23.164335,,,,,,5.85378,"0",15952,0.581631337087919,0.0395035553597904,15952,0.911583303433722,0.0290084376600819,OG2,OG2_residual,4-b,"1",0,12.2895202109112,55.6732050755117,12.2895202109112,55.6732050755117
"551",,4.572639,0,13.972154,1.814146,40.959023,2.64825,14.463183,5.73847,2.443339,6.36808,74.284836,0,0,9.09476,"6",33.325813,22.727928,,,,,,5.86808,"0",15953,0.344724323957578,0.0372625587603101,15954,0.681910744044541,0.0779135519000052,Mineral,Control,3-d,"1",0,12.2894828411104,55.6727316456741,12.2894828411104,55.6727316456741
"552",,4.770306,0,14.15195,1.855121,41.968224,2.843609,14.989964,5.90544,2.864109,6.350981,73.663506,0,0,9.340937,"6",31.695282,23.143349,,,,,,5.850981,"0",15956,0.601350659029649,0.029092447762595,15956,0.920898274853583,0.0222233690829528,OG2,OG2_residual,3-b,"1",0,12.2895141350297,55.6731415269024,12.2895141350297,55.6731415269024
"552",,4.770306,0,14.15195,1.855121,41.968224,2.843609,14.989964,5.90544,2.864109,6.350981,73.663506,0,0,9.340937,"6",31.695282,23.143349,,,,,,5.850981,"0",15956,0.601350659029649,0.029092447762595,15956,0.920898274853583,0.0222233690829528,OG2,OG2_residual,4-b,"2",0,12.2895330460881,55.6731743993508,12.2895330460881,55.6731743993508
"553",,4.643396,0,13.999867,1.828813,41.114578,2.718181,14.551803,5.772109,2.508195,6.365203,74.189064,0,0,9.092887,"6",33.074486,22.739267,,,,,,5.865203,"0",15954,0.363117582776597,0.03026505297202,15953,0.70808794278116,0.065234448229767,Mineral,Control,3-d,"1",0,12.2894850144014,55.6727002318971,12.2894850144014,55.6727002318971
"555",,4.686105,0,14.129725,1.837667,41.843479,2.760391,15.01178,5.878507,2.812099,6.350273,73.740303,0,0,9.369577,"6",31.896826,23.108595,,,,,,5.850273,"0",15957,0.59317532964478,0.0301134748551694,15957,0.911461152292743,0.0248405336911903,OG2,OG2_residual,3-b,"1",0,12.2895101755477,55.6731412529755,12.2895101755477,55.6731412529755
"555",,4.686105,0,14.129725,1.837667,41.843479,2.760391,15.01178,5.878507,2.812099,6.350273,73.740303,0,0,9.369577,"6",31.896826,23.108595,,,,,,5.850273,"0",15957,0.59317532964478,0.0301134748551694,15957,0.911461152292743,0.0248405336911903,OG2,OG2_residual,4-b,"2",0,12.2895458812662,55.6731437231871,12.2895458812662,55.6731437231871
"557",,4.592295,0,14.096379,1.818221,41.656307,2.667677,14.978179,5.854805,2.73406,6.351363,73.855545,0,0,9.380401,"6",32.199238,23.060089,,,,,,5.851363,"0",15955,0.61134364051118,0.0311836371442705,15955,0.920383625540828,0.0229608341413171,OG2,OG2_residual,3-b,"1",0,12.2895123488502,55.6731098391998,12.2895123488502,55.6731098391998
"557",,4.592295,0,14.096379,1.818221,41.656307,2.667677,14.978179,5.854805,2.73406,6.351363,73.855545,0,0,9.380401,"6",32.199238,23.060089,,,,,,5.851363,"0",15955,0.61134364051118,0.0311836371442705,15955,0.920383625540828,0.0229608341413171,OG2,OG2_residual,4-b,"2",0,12.2895587164455,55.6731130470206,12.2895587164455,55.6731130470206
"558",,4.69973,0,14.010691,1.840491,41.175335,2.773857,14.590439,5.795913,2.533527,6.363949,74.151657,0,0,9.063791,"6",32.976326,22.746054,,,,,,5.863949,"0",15960,0.355684260356434,0.030364925528047,15960,0.692180584570892,0.068878678077516,Mineral,Control,3-d,"1",0,12.2894871876882,55.6726688181199,12.2894871876882,55.6726688181199
"563",,4.291226,0,13.962122,1.755812,40.902714,2.370125,14.641471,5.781064,2.419862,6.362293,74.319504,0,0,9.348249,"6",33.41679,22.915913,,,,,,5.862293,"0",15957,0.450462854419532,0.0317856452398385,15957,0.815520729443076,0.0457263406029262,Mineral,OG2,3-c,"1",0,12.2895188687318,55.6730155978717,12.2895188687318,55.6730155978717
"565",,4.96755,0,13.952372,1.896008,40.847988,3.038549,13.163394,5.812298,2.397045,6.410272,74.353195,0,0,8.655883,"6",33.505207,23.569912,,,,,,5.910272,"0",15953,0.592822312961243,0.0337111786558394,15953,0.900883659665311,0.0304471502433004,Control,Mineral,4-a,"1",0,12.2895440303474,55.6734566189288,12.2895440303474,55.6734566189288
"566",,4.185421,0,13.935315,1.733879,40.752247,2.265556,14.640862,5.771245,2.357126,6.362312,74.41214,0,0,9.386988,"6",33.659897,22.882088,,,,,,5.862312,"0",15957,0.433178471838717,0.0397629973278921,15957,0.796481231332923,0.0615574086178026,Mineral,OG2,3-c,"1",0,12.2895210420171,55.6729841840952,12.2895210420171,55.6729841840952
"567",,4.940648,0,13.9718,1.890431,40.957039,3.011961,13.35604,5.820979,2.442512,6.404018,74.286057,0,0,8.730181,"6",33.329018,23.535072,,,,,,5.904018,"0",15953,0.596234173337352,0.0294757531718862,15953,0.90389372243901,0.0268977131075377,Control,Mineral,4-a,"1",0,12.2895462036484,55.673425205154,12.2895462036484,55.673425205154
"568",,4.081766,0,13.918304,1.712392,40.656765,2.163111,14.699848,5.761261,2.317318,6.360398,74.470924,0,0,9.447659,"6",33.814159,22.852695,,,,,,5.860398,"0",15956,0.432177959042224,0.0297407952203727,15956,0.789608479909623,0.0510513343744345,Mineral,OG2,3-c,"1",0,12.289523215298,55.6729527703185,12.289523215298,55.6729527703185
"569",,4.895293,0,13.993366,1.881029,41.078094,2.967136,13.60638,5.843687,2.492983,6.395892,74.211533,0,0,8.827969,"6",33.133438,23.465982,,,,,,5.895892,"0",15952,0.596737782828652,0.0314627962814118,15952,0.909451457142172,0.0263138087243367,Control,Mineral,4-a,"1",0,12.2895483769451,55.6733937913789,12.2895483769451,55.6733937913789
"570",,4.038358,0,13.911736,1.703394,40.619904,2.120211,14.727206,5.751399,2.301948,6.35951,74.493622,0,0,9.47443,"6",33.873718,22.826607,,,,,,5.85951,"0",15955,0.443273314266734,0.0287842786097494,15955,0.815639746205928,0.0462131999946596,Mineral,OG2,3-c,"1",0,12.2895253885747,55.6729213565415,12.2895253885747,55.6729213565415
"571",,4.867281,0,14.029442,1.875223,41.280582,2.939452,13.92158,5.890794,2.577407,6.385661,74.086861,0,0,8.944243,"6",32.806282,23.394518,,,,,,5.885661,"0",15957,0.609030637308089,0.0256195429447437,15957,0.91440267184328,0.0213941993751031,Control,Mineral,4-a,"1",0,12.2895505502375,55.6733623776036,12.2895505502375,55.6733623776036
"572",,4.076571,0,13.919803,1.711315,40.665176,2.157977,14.739099,5.758192,2.320824,6.359124,74.465752,0,0,9.456471,"6",33.800571,22.802797,,,,,,5.859124,"0",15958,0.414992553238089,0.0343973727115954,15958,0.786900597123861,0.0600964384623703,Mineral,OG2,3-c,"1",0,12.2895275618471,55.6728899427644,12.2895275618471,55.6728899427644
"573",,4.863037,0,14.069341,1.874343,41.504539,2.935256,14.19874,5.930196,2.670783,6.376664,73.948982,0,0,9.046422,"6",32.444443,23.340769,,,,,,5.876664,"0",15954,0.608154525994597,0.0325374391242825,15954,0.911719635340061,0.0261710226083889,Control,Mineral,4-a,"1",0,12.2895527235256,55.673330963828,12.2895527235256,55.673330963828
"578",,4.327384,0,13.947363,1.763307,40.81987,2.40586,14.674215,5.772109,2.385321,6.36123,74.370506,0,0,9.276269,"6",33.550636,22.780676,,,,,,5.86123,"0",15953,0.341544219250142,0.0372608757227475,15953,0.660186867188833,0.076485908552571,Mineral,Control,3-d,"1",0,12.2895340816385,55.6727957014317,12.2895340816385,55.6727957014317
"579",,4.826462,0,14.143031,1.866761,41.918163,2.899109,14.858027,5.950711,2.843237,6.355263,73.694328,0,0,9.263535,"6",31.776161,23.237854,,,,,,5.855263,"0",15956,0.581457512071704,0.0394797274978927,15956,0.911845429267433,0.0300986868057695,OG2,OG2_residual,4-b,"1",0,12.2895592433641,55.6732367225001,12.2895592433641,55.6732367225001
"580",,4.445152,0,13.962587,1.787719,40.905331,2.522253,14.607517,5.763734,2.420952,6.363395,74.317894,0,0,9.197266,"6",33.412567,22.787374,,,,,,5.863395,"0",15959,0.333684911386875,0.032179878690711,15959,0.664038513774777,0.0764030242462835,Mineral,Control,3-d,"1",0,12.2895362548937,55.6727642876536,12.2895362548937,55.6727642876536
"581",,4.775468,0,14.14427,1.856191,41.925114,2.848711,14.999535,5.940702,2.846135,6.35067,73.690048,0,0,9.316974,"6",31.764933,23.21987,,,,,,5.85067,"0",15954,0.594460631315012,0.0315252566171874,15954,0.918905552854451,0.0226164286042468,OG2,OG2_residual,4-b,"1",0,12.289561416635,55.6732053087237,12.289561416635,55.6732053087237
"582",,4.527347,0,13.99109,1.804757,41.065311,2.603487,14.681355,5.794943,2.487654,6.360998,74.219398,0,0,9.186025,"6",33.154087,22.800728,,,,,,5.860998,"0",15957,0.35564301213245,0.0372224530551348,15957,0.70162671766141,0.0756332510431733,Mineral,Control,3-d,"1",0,12.2895384281446,55.6727328738754,12.2895384281446,55.6727328738754
"583",,4.72238,0,14.139224,1.845186,41.896793,2.796242,15.079957,5.92004,2.834327,6.34806,73.707481,0,0,9.357051,"6",31.81069,23.195784,,,,,,5.84806,"0",15954,0.588270238748361,0.0328374547445488,15954,0.910170355061473,0.028357176653086,OG2,OG2_residual,4-b,"1",0,12.2895635899016,55.6731738949471,12.2895635899016,55.6731738949471
"584",,4.595503,0,14.015269,1.818886,41.201031,2.670847,14.764459,5.828739,2.54424,6.358301,74.135841,0,0,9.178042,"6",32.934811,22.812578,,,,,,5.858301,"0",15952,0.334407552471431,0.0326873655205231,15953,0.659265425166672,0.0758004916610508,Mineral,Control,3-d,"1",0,12.2895406013913,55.6727014600969,12.2895406013913,55.6727014600969
"587",,4.664651,0,14.123095,1.833219,41.806259,2.739188,15.094773,5.899902,2.796579,6.347579,73.763222,0,0,9.374496,"6",31.956964,23.158104,,,,,,5.847579,"0",15951,0.588682499311387,0.0306138880004402,15951,0.909016287488987,0.0264839635581453,OG2,OG2_residual,4-b,"1",0,12.2895657631639,55.6731424811703,12.2895657631639,55.6731424811703
"589",,4.592841,0,14.095984,1.818334,41.654087,2.668217,15.05897,5.88167,2.733135,6.348741,73.856911,0,0,9.378891,"6",32.20282,23.108013,,,,,,5.848741,"0",15955,0.604016736270267,0.03243572160568,15955,0.91772048001527,0.0242680679691529,OG2,OG2_residual,4-b,"1",0,12.289567936422,55.6731110673932,12.289567936422,55.6731110673932
"590",,4.651199,0,14.023711,1.830431,41.248421,2.725893,14.796191,5.856955,2.563998,6.357271,74.106667,0,0,9.143731,"6",32.858246,22.81988,,,,,,5.857271,"0",15955,0.338356369304194,0.0332321417417311,15955,0.668670735048,0.0738493153696234,Mineral,Control,3-d,"1",0,12.2895427746336,55.6726700463183,12.2895427746336,55.6726700463183
