"Treatment_2021","Treatment_2022","PLOT_ID","Block_a","Block_b","country.x","plot_number","timestamp","count","mean","median","std","Date","Year","Treatment","Yearreal","delta_time"
"MIN","CON","10-d","Mineral N 2021","Kontrol 2022","denmark","25-40",2021-04-28,40,0.397959793910009,0.393029903476479,0.029885288952075,2021-04-28,2021,"MIN",2021,7
"MIN","CON","10-d","Mineral N 2021","Kontrol 2022","denmark","25-40",2021-05-05,40,0.437555213184918,0.431594392832588,0.0342256507891065,2021-05-05,2021,"MIN",2021,7
"MIN","CON","10-d","Mineral N 2021","Kontrol 2022","denmark","25-40",2021-05-12,40,0.459223929135238,0.455267527524163,0.0279335852657609,2021-05-12,2021,"MIN",2021,7
"MIN","CON","10-d","Mineral N 2021","Kontrol 2022","denmark","25-40",2021-05-19,40,0.55011235174671,0.536610504005358,0.0258868461745216,2021-05-19,2021,"MIN",2021,7
"MIN","CON","10-d","Mineral N 2021","Kontrol 2022","denmark","25-40",2021-05-26,40,0.787355498447047,0.781889756047536,0.0108826540074207,2021-05-26,2021,"MIN",2021,7
"MIN","CON","10-d","Mineral N 2021","Kontrol 2022","denmark","25-40",2021-06-02,40,0.87970906496048,0.87954576810201,0.0045580759234282,2021-06-02,2021,"MIN",2021,7
"MIN","CON","10-d","Mineral N 2021","Kontrol 2022","denmark","25-40",2021-06-09,40,0.881642260154088,0.881966191814059,0.0048906329919451,2021-06-09,2021,"MIN",2021,7
"MIN","CON","10-d","Mineral N 2021","Kontrol 2022","denmark","25-40",2021-06-16,40,0.889398138425051,0.886036239493461,0.0040937281097285,2021-06-16,2021,"MIN",2021,7
"MIN","CON","10-d","Mineral N 2021","Kontrol 2022","denmark","25-40",2021-06-23,40,0.869854054667733,0.86173787161156,0.008831158918501,2021-06-23,2021,"MIN",2021,7
"MIN","CON","10-d","Mineral N 2021","Kontrol 2022","denmark","25-40",2021-06-30,40,0.852864175924344,0.856912419346365,0.0135507739806521,2021-06-30,2021,"MIN",2021,7
"MIN","CON","10-d","Mineral N 2021","Kontrol 2022","denmark","25-40",2021-07-07,40,0.813904136486875,0.786547506798287,0.0099991995138021,2021-07-07,2021,"MIN",2021,7
"MIN","CON","10-d","Mineral N 2021","Kontrol 2022","denmark","25-40",2021-07-14,40,0.687170288629002,0.673091144890201,0.0103053977874544,2021-07-14,2021,"MIN",2021,7
"MIN","CON","10-d","Mineral N 2021","Kontrol 2022","denmark","25-40",2021-07-21,40,0.50179557289396,0.501394603933607,0.0193695620899753,2021-07-21,2021,"MIN",2021,7
"MIN","CON","10-d","Mineral N 2021","Kontrol 2022","denmark","25-40",2021-07-28,40,0.402209182580312,0.400208503007889,0.0221313269188006,2021-07-28,2021,"MIN",2021,7
"MIN","CON","10-d","Mineral N 2021","Kontrol 2022","denmark","25-40",2021-08-04,40,0.340874664840244,0.340144387313298,0.023750730612803,2021-08-04,2021,"MIN",2021,7
"MIN","CON","10-d","Mineral N 2021","Kontrol 2022","denmark","25-40",2021-08-11,39.9857142857143,0.30986963148628,0.307555485197476,0.0257143189398837,2021-08-11,2021,"MIN",2021,7
"MIN","CON","10-d","Mineral N 2021","Kontrol 2022","denmark","25-40",2021-08-18,39.8,0.338481625914574,0.334847170114517,0.0249940008856356,2021-08-18,2021,"MIN",2021,7
"MIN","CON","10-d","Mineral N 2021","Kontrol 2022","denmark","25-40",2021-08-25,39.952380952381,0.368666569493255,0.364955849388019,0.0236925493615368,2021-08-25,2021,"MIN",2021,7
"MIN","CON","10-d","Mineral N 2021","Kontrol 2022","denmark","25-40",2021-09-01,40,0.374193673585953,0.371084196429674,0.0189311308121042,2021-09-01,2021,"MIN",2021,7
"MIN","CON","10-d","Mineral N 2021","Kontrol 2022","denmark","25-40",2021-09-08,40,0.311661283766466,0.309099601847785,0.0166924243186792,2021-09-08,2021,"MIN",2021,7
"MIN","CON","10-d","Mineral N 2021","Kontrol 2022","denmark","25-40",2021-09-15,40,0.388517402940326,0.388715982437134,0.0186241625083817,2021-09-15,2021,"MIN",2021,7
"MIN","CON","10-d","Mineral N 2021","Kontrol 2022","denmark","25-40",2021-09-22,40,0.462358668446541,0.461837028463682,0.0223745840291182,2021-09-22,2021,"MIN",2021,7
"MIN","CON","10-d","Mineral N 2021","Kontrol 2022","denmark","25-40",2021-09-29,40,0.461929440498352,0.458752787775464,0.0267442746294869,2021-09-29,2021,"MIN",2021,7
"MIN","CON","10-d","Mineral N 2021","Kontrol 2022","denmark","25-40",2021-10-06,40,0.469198419461175,0.448865810793544,0.0304676780979784,2021-10-06,2021,"MIN",2021,7
"MIN","CON","10-d","Mineral N 2021","Kontrol 2022","denmark","25-40",2021-10-13,40,0.568845881356133,0.537049605732872,0.0332417420688129,2021-10-13,2021,"MIN",2021,7
"MIN","CON","10-d","Mineral N 2021","Kontrol 2022","denmark","25-40",2021-10-20,40,0.631284823784461,0.631644028883714,0.0317616204802806,2021-10-20,2021,"MIN",2021,7
"MIN","CON","10-d","Mineral N 2021","Kontrol 2022","denmark","25-40",2021-10-27,40,0.647054782526179,0.647451187282692,0.0249715487689339,2021-10-27,2021,"MIN",2021,7
"MIN","CON","10-d","Mineral N 2021","Kontrol 2022","denmark","25-40",2021-11-03,40,0.678761206567287,0.679138029615084,0.0212638714195539,2021-11-03,2021,"MIN",2021,7
"MIN","CON","10-d","Mineral N 2021","Kontrol 2022","denmark","25-40",2021-11-10,40,0.717711478471756,0.71804291009903,0.0189572824165225,2021-11-10,2021,"MIN",2021,7
"MIN","CON","10-d","Mineral N 2021","Kontrol 2022","denmark","25-40",2021-11-17,40,0.756661750376225,0.756947790582975,0.016650693413491,2021-11-17,2021,"MIN",2021,7
"MIN","CON","10-d","Mineral N 2021","Kontrol 2022","denmark","25-40",2021-11-24,40,0.780978754314841,0.681206035608555,0.0208581362598517,2021-11-24,2021,"MIN",2021,7
"MIN","CON","10-d","Mineral N 2021","Kontrol 2022","denmark","25-40",2021-12-01,40,0.773102568728583,0.591497043577524,0.0254221285084405,2021-12-01,2021,"MIN",2021,7
"MIN","CON","10-d","Mineral N 2021","Kontrol 2022","denmark","25-40",2021-12-08,40,0.764250831944602,0.60966269328044,0.0236449613450811,2021-12-08,2021,"MIN",2021,7
"MIN","CON","10-d","Mineral N 2021","Kontrol 2022","denmark","25-40",2021-12-15,40,0.75539909516062,0.627828342983356,0.0218677941817217,2021-12-15,2021,"MIN",2021,7
"MIN","CON","10-d","Mineral N 2021","Kontrol 2022","denmark","25-40",2021-12-22,40,0.746547358376639,0.645993992686272,0.0200906270183622,2021-12-22,2021,"MIN",2021,7
"MIN","CON","10-d","Mineral N 2021","Kontrol 2022","denmark","25-40",2021-12-29,40,0.737695621592658,0.664159642389187,0.0183134598550028,2021-12-29,2021,"MIN",2021,7
"MIN","CON","10-d","Mineral N 2021","Kontrol 2022","denmark","25-40",2022-01-05,40,0.728843884808677,0.682325292092103,0.0165362926916434,2022-01-05,2022,"CON",2022,7
"MIN","CON","10-d","Mineral N 2021","Kontrol 2022","denmark","25-40",2022-01-12,40,0.719992148024695,0.700490941795019,0.0147591255282839,2022-01-12,2022,"CON",2022,7
"MIN","CON","10-d","Mineral N 2021","Kontrol 2022","denmark","25-40",2022-01-19,40,0.718033119965947,0.716579577998146,0.0157464312691405,2022-01-19,2022,"CON",2022,7
"MIN","CON","10-d","Mineral N 2021","Kontrol 2022","denmark","25-40",2022-01-26,40,0.731238051102712,0.728098784501736,0.0228155773992721,2022-01-26,2022,"CON",2022,7
"MIN","CON","10-d","Mineral N 2021","Kontrol 2022","denmark","25-40",2022-02-02,40,0.7010947316885,0.699631348252296,0.0252854824066162,2022-02-02,2022,"CON",2022,7
"MIN","CON","10-d","Mineral N 2021","Kontrol 2022","denmark","25-40",2022-02-09,40,0.485628860337394,0.487978303006717,0.0195289628713258,2022-02-09,2022,"CON",2022,7
"MIN","CON","10-d","Mineral N 2021","Kontrol 2022","denmark","25-40",2022-02-16,40,0.413052659143101,0.461957080023629,0.0162557850458792,2022-02-16,2022,"CON",2022,7
"MIN","CON","10-d","Mineral N 2021","Kontrol 2022","denmark","25-40",2022-02-23,40,0.539615177488946,0.595378816127777,0.0148398556214358,2022-02-23,2022,"CON",2022,7
"MIN","CON","10-d","Mineral N 2021","Kontrol 2022","denmark","25-40",2022-03-02,40,0.638773183027903,0.635969318094708,0.0159619173611558,2022-03-02,2022,"CON",2022,7
"MIN","CON","10-d","Mineral N 2021","Kontrol 2022","denmark","25-40",2022-03-09,40,0.613690194629488,0.614230588788078,0.0136550708696068,2022-03-09,2022,"CON",2022,7
"MIN","CON","10-d","Mineral N 2021","Kontrol 2022","denmark","25-40",2022-03-16,40,0.576343943675359,0.576661805311839,0.0164585877209901,2022-03-16,2022,"CON",2022,7
"MIN","CON","10-d","Mineral N 2021","Kontrol 2022","denmark","25-40",2022-03-23,40,0.518058220190661,0.519182923649039,0.0120715518382244,2022-03-23,2022,"CON",2022,7
"MIN","CON","10-d","Mineral N 2021","Kontrol 2022","denmark","25-40",2022-03-30,40,0.560134652469839,0.560133731436162,0.0140631484654953,2022-03-30,2022,"CON",2022,7
"MIN","CON","10-d","Mineral N 2021","Kontrol 2022","denmark","25-40",2022-04-06,40,0.580514041582743,0.580242919921875,0.0139363623534639,2022-04-06,2022,"CON",2022,7
"MIN","CON","10-d","Mineral N 2021","Kontrol 2022","denmark","25-40",2022-04-13,40,0.608389290173848,0.608833026885986,0.0150598100076119,2022-04-13,2022,"CON",2022,7
"MIN","CON","10-d","Mineral N 2021","Kontrol 2022","denmark","25-40",2022-04-20,40,0.626262266721044,0.628092559320586,0.0161140476619558,2022-04-20,2022,"CON",2022,7
"MIN","CON","10-d","Mineral N 2021","Kontrol 2022","denmark","25-40",2022-04-27,40,0.649101348251713,0.649907727934876,0.0166727986129723,2022-04-27,2022,"CON",2022,7
"MIN","CON","10-d","Mineral N 2021","Kontrol 2022","denmark","25-40",2022-05-04,40,0.677474867628545,0.677785406611404,0.0175213619391909,2022-05-04,2022,"CON",2022,7
"MIN","CON","10-d","Mineral N 2021","Kontrol 2022","denmark","25-40",2022-05-11,40,0.697427774051658,0.693297617450482,0.0166387745167496,2022-05-11,2022,"CON",2022,7
"MIN","CON","10-d","Mineral N 2021","Kontrol 2022","denmark","25-40",2022-05-18,40,0.722822038566365,0.719085493508507,0.0187176892205196,2022-05-18,2022,"CON",2022,7
"MIN","CON","10-d","Mineral N 2021","Kontrol 2022","denmark","25-40",2022-05-25,40,0.748438238997419,0.745253617072306,0.0205739137192233,2022-05-25,2022,"CON",2022,7
"MIN","CON","10-d","Mineral N 2021","Kontrol 2022","denmark","25-40",2022-06-01,40,0.773646700382233,0.770585751533508,0.0180500481277704,2022-06-01,2022,"CON",2022,7
"MIN","CON","10-d","Mineral N 2021","Kontrol 2022","denmark","25-40",2022-06-08,40,0.787134110927582,0.780403684824705,0.0168988139485009,2022-06-08,2022,"CON",2022,7
"MIN","CON","10-d","Mineral N 2021","Kontrol 2022","denmark","25-40",2022-06-15,40,0.785144468148549,0.769845642149448,0.0192000105744227,2022-06-15,2022,"CON",2022,7
"MIN","CON","10-d","Mineral N 2021","Kontrol 2022","denmark","25-40",2022-06-22,40,0.776565520820164,0.76644203162619,0.0256596324948727,2022-06-22,2022,"CON",2022,7
"MIN","CON","10-d","Mineral N 2021","Kontrol 2022","denmark","25-40",2022-06-29,40,0.603509268048522,0.601787066459656,0.0300383488950017,2022-06-29,2022,"CON",2022,7
"MIN","CON","10-d","Mineral N 2021","Kontrol 2022","denmark","25-40",2022-07-06,40,0.51369076425379,0.508268415927887,0.028869686817581,2022-07-06,2022,"CON",2022,7
"MIN","CON","10-d","Mineral N 2021","Kontrol 2022","denmark","25-40",2022-07-13,40,0.4953214643257,0.48911730412926,0.0331208532942192,2022-07-13,2022,"CON",2022,7
"MIN","CON","10-d","Mineral N 2021","Kontrol 2022","denmark","25-40",2022-07-20,40,0.38472245740039,0.380706084413188,0.0280085866738642,2022-07-20,2022,"CON",2022,7
"MIN","CON","10-d","Mineral N 2021","Kontrol 2022","denmark","25-40",2022-07-27,40,0.348706305027008,0.346725744009018,0.0147717555053532,2022-07-27,2022,"CON",2022,7
"MIN","CON","10-d","Mineral N 2021","Kontrol 2022","denmark","25-40",2022-08-03,40,0.309511492294925,0.310158630871043,0.0168187264162971,2022-08-03,2022,"CON",2022,7
"MIN","CON","10-d","Mineral N 2021","Kontrol 2022","denmark","25-40",2022-08-10,40,0.275312302368028,0.27586586742985,0.0154801745024718,2022-08-10,2022,"CON",2022,7
"MIN","CON","10-d","Mineral N 2021","Kontrol 2022","denmark","25-40",2022-08-17,40,0.245161002501845,0.243812368118337,0.0127653445649359,2022-08-17,2022,"CON",2022,7
"MIN","CON","10-d","Mineral N 2021","Kontrol 2022","denmark","25-40",2022-08-24,40,0.228820318781904,0.229205429820078,0.0131248344933348,2022-08-24,2022,"CON",2022,7
"MIN","CON","10-d","Mineral N 2021","Kontrol 2022","denmark","25-40",2022-08-31,40,0.217689304053783,0.218397389565195,0.0131856649315782,2022-08-31,2022,"CON",2022,7
"MIN","CON","10-d","Mineral N 2021","Kontrol 2022","denmark","25-40",2022-09-07,40,0.245224578572171,0.24695263164384,0.0166826185304671,2022-09-07,2022,"CON",2022,7
"MIN","CON","10-d","Mineral N 2021","Kontrol 2022","denmark","25-40",2022-09-14,40,0.2828160636127,0.286896780133247,0.0218715614173561,2022-09-14,2022,"CON",2022,7
"MIN","CON","10-d","Mineral N 2021","Kontrol 2022","denmark","25-40",2022-09-21,40,0.319760006666183,0.319848528504372,0.0169362949207425,2022-09-21,2022,"CON",2022,7
"MIN","CON","9-d","Mineral N 2021","Kontrol 2022","denmark","25-35",2021-03-31,39,0.268744901532219,0.266039470831553,0.0175574803059654,2021-03-31,2021,"MIN",2021,7
"MIN","CON","9-d","Mineral N 2021","Kontrol 2022","denmark","25-35",2021-04-07,39,0.311183476326417,0.311120982681002,0.026259250178629,2021-04-07,2021,"MIN",2021,7
"MIN","CON","9-d","Mineral N 2021","Kontrol 2022","denmark","25-35",2021-04-14,39,0.452063768676349,0.454956115995135,0.0283106630534998,2021-04-14,2021,"MIN",2021,7
"MIN","CON","9-d","Mineral N 2021","Kontrol 2022","denmark","25-35",2021-04-21,39,0.289947129147393,0.284982197057633,0.0203575672759186,2021-04-21,2021,"MIN",2021,7
"MIN","CON","9-d","Mineral N 2021","Kontrol 2022","denmark","25-35",2021-04-28,39,0.384864030922411,0.378739441204973,0.0227873738260329,2021-04-28,2021,"MIN",2021,7
"MIN","CON","9-d","Mineral N 2021","Kontrol 2022","denmark","25-35",2021-05-05,39,0.425433257046868,0.417973984690274,0.0238704632639008,2021-05-05,2021,"MIN",2021,7
"MIN","CON","9-d","Mineral N 2021","Kontrol 2022","denmark","25-35",2021-05-12,39,0.443047835108112,0.439189951209461,0.0177186590016764,2021-05-12,2021,"MIN",2021,7
"MIN","CON","9-d","Mineral N 2021","Kontrol 2022","denmark","25-35",2021-05-19,39,0.53424134331978,0.528717133372215,0.0186130392767774,2021-05-19,2021,"MIN",2021,7
"MIN","CON","9-d","Mineral N 2021","Kontrol 2022","denmark","25-35",2021-05-26,39,0.78114025610866,0.778966174712257,0.0110859073114596,2021-05-26,2021,"MIN",2021,7
"MIN","CON","9-d","Mineral N 2021","Kontrol 2022","denmark","25-35",2021-06-02,39,0.877058947370166,0.878026522341229,0.0060117022034579,2021-06-02,2021,"MIN",2021,7
"MIN","CON","9-d","Mineral N 2021","Kontrol 2022","denmark","25-35",2021-06-09,39,0.881485251301811,0.882094318809963,0.0046680856950669,2021-06-09,2021,"MIN",2021,7
"MIN","CON","9-d","Mineral N 2021","Kontrol 2022","denmark","25-35",2021-06-16,39,0.887556571800471,0.884573873167946,0.0051724367985679,2021-06-16,2021,"MIN",2021,7
"MIN","CON","9-d","Mineral N 2021","Kontrol 2022","denmark","25-35",2021-06-23,39,0.868060166185552,0.85891447795762,0.0088925324552864,2021-06-23,2021,"MIN",2021,7
"MIN","CON","9-d","Mineral N 2021","Kontrol 2022","denmark","25-35",2021-06-30,39,0.846087184819308,0.848474685770043,0.0155344218932914,2021-06-30,2021,"MIN",2021,7
"MIN","CON","9-d","Mineral N 2021","Kontrol 2022","denmark","25-35",2021-07-07,39,0.803010684157175,0.772997833332237,0.0151704010287565,2021-07-07,2021,"MIN",2021,7
"MIN","CON","9-d","Mineral N 2021","Kontrol 2022","denmark","25-35",2021-07-14,39,0.668600458001333,0.655725748259194,0.0126270667236412,2021-07-14,2021,"MIN",2021,7
"MIN","CON","9-d","Mineral N 2021","Kontrol 2022","denmark","25-35",2021-07-21,39,0.492654508778027,0.492415628262929,0.0144707325380295,2021-07-21,2021,"MIN",2021,7
"MIN","CON","9-d","Mineral N 2021","Kontrol 2022","denmark","25-35",2021-07-28,39,0.400899469852448,0.399277736743291,0.017318691437443,2021-07-28,2021,"MIN",2021,7
"MIN","CON","9-d","Mineral N 2021","Kontrol 2022","denmark","25-35",2021-08-04,39,0.35551940543311,0.35238793634233,0.0179772818283665,2021-08-04,2021,"MIN",2021,7
"MIN","CON","9-d","Mineral N 2021","Kontrol 2022","denmark","25-35",2021-08-11,39,0.311543174300875,0.311638764398439,0.0198713335873825,2021-08-11,2021,"MIN",2021,7
"MIN","CON","9-d","Mineral N 2021","Kontrol 2022","denmark","25-35",2021-08-18,39,0.336523818969726,0.335850840806961,0.0215283870697021,2021-08-18,2021,"MIN",2021,7
"MIN","CON","9-d","Mineral N 2021","Kontrol 2022","denmark","25-35",2021-08-25,39,0.360980834989321,0.360739704398882,0.0164002586333524,2021-08-25,2021,"MIN",2021,7
"MIN","CON","9-d","Mineral N 2021","Kontrol 2022","denmark","25-35",2021-09-01,39,0.378563366652954,0.378831256003607,0.0191409946641042,2021-09-01,2021,"MIN",2021,7
"MIN","CON","9-d","Mineral N 2021","Kontrol 2022","denmark","25-35",2021-09-08,39,0.310167401260327,0.310735879909425,0.0125738757307685,2021-09-08,2021,"MIN",2021,7
"MIN","CON","9-d","Mineral N 2021","Kontrol 2022","denmark","25-35",2021-09-15,39,0.392646408743329,0.393727938334147,0.0140867164979378,2021-09-15,2021,"MIN",2021,7
"MIN","CON","9-d","Mineral N 2021","Kontrol 2022","denmark","25-35",2021-09-22,39,0.468643836677074,0.470168453951677,0.0183115877831975,2021-09-22,2021,"MIN",2021,7
"MIN","CON","9-d","Mineral N 2021","Kontrol 2022","denmark","25-35",2021-09-29,39,0.464985594153404,0.465210578507847,0.0202991523676448,2021-09-29,2021,"MIN",2021,7
"MIN","CON","9-d","Mineral N 2021","Kontrol 2022","denmark","25-35",2021-10-06,39,0.468644977325485,0.449861592598378,0.0228756987637588,2021-10-06,2021,"MIN",2021,7
"MIN","CON","9-d","Mineral N 2021","Kontrol 2022","denmark","25-35",2021-10-13,39,0.560115868846575,0.52277080359913,0.0304716702639347,2021-10-13,2021,"MIN",2021,7
"MIN","CON","9-d","Mineral N 2021","Kontrol 2022","denmark","25-35",2021-10-20,39,0.616806557545295,0.615665738399212,0.0283920041357095,2021-10-20,2021,"MIN",2021,7
"MIN","CON","9-d","Mineral N 2021","Kontrol 2022","denmark","25-35",2021-10-27,39,0.629681593905657,0.630245804459184,0.0189363624869592,2021-10-27,2021,"MIN",2021,7
"MIN","CON","9-d","Mineral N 2021","Kontrol 2022","denmark","25-35",2021-11-03,39,0.661154242853324,0.661434561014175,0.0161139393716843,2021-11-03,2021,"MIN",2021,7
"MIN","CON","9-d","Mineral N 2021","Kontrol 2022","denmark","25-35",2021-11-10,39,0.701080352067947,0.70017272233963,0.0163066155898074,2021-11-10,2021,"MIN",2021,7
"MIN","CON","9-d","Mineral N 2021","Kontrol 2022","denmark","25-35",2021-11-17,39,0.741006461282571,0.738910883665085,0.0164992918079305,2021-11-17,2021,"MIN",2021,7
"MIN","CON","9-d","Mineral N 2021","Kontrol 2022","denmark","25-35",2021-11-24,39,0.765811966896868,0.666443779348181,0.0223526320885298,2021-11-24,2021,"MIN",2021,7
"MIN","CON","9-d","Mineral N 2021","Kontrol 2022","denmark","25-35",2021-12-01,39,0.757352144590446,0.579737261940654,0.0276180694972236,2021-12-01,2021,"MIN",2021,7
"MIN","CON","9-d","Mineral N 2021","Kontrol 2022","denmark","25-35",2021-12-08,39,0.747884282044002,0.597332052313364,0.0269377990267597,2021-12-08,2021,"MIN",2021,7
"MIN","CON","9-d","Mineral N 2021","Kontrol 2022","denmark","25-35",2021-12-15,39,0.738416419497558,0.614926842686075,0.0262575285562958,2021-12-15,2021,"MIN",2021,7
"MIN","CON","9-d","Mineral N 2021","Kontrol 2022","denmark","25-35",2021-12-22,39,0.728948556951114,0.632521633058786,0.025577258085832,2021-12-22,2021,"MIN",2021,7
"MIN","CON","9-d","Mineral N 2021","Kontrol 2022","denmark","25-35",2021-12-29,39,0.71948069440467,0.650116423431497,0.0248969876153681,2021-12-29,2021,"MIN",2021,7
"MIN","CON","9-d","Mineral N 2021","Kontrol 2022","denmark","25-35",2022-01-05,39,0.710012831858226,0.667711213804208,0.0242167171449042,2022-01-05,2022,"CON",2022,7
"MIN","CON","9-d","Mineral N 2021","Kontrol 2022","denmark","25-35",2022-01-12,39,0.700544969311782,0.685306004176919,0.0235364466744403,2022-01-12,2022,"CON",2022,7
"MIN","CON","9-d","Mineral N 2021","Kontrol 2022","denmark","25-35",2022-01-19,39,0.699671107790253,0.701953513302154,0.02390044265309,2022-01-19,2022,"CON",2022,7
"MIN","CON","9-d","Mineral N 2021","Kontrol 2022","denmark","25-35",2022-01-26,39,0.717704048523536,0.716517003682943,0.0265618248197894,2022-01-26,2022,"CON",2022,7
"MIN","CON","9-d","Mineral N 2021","Kontrol 2022","denmark","25-35",2022-02-02,39,0.674370408058167,0.672354578971863,0.0228126677684485,2022-02-02,2022,"CON",2022,7
"MIN","CON","9-d","Mineral N 2021","Kontrol 2022","denmark","25-35",2022-02-09,39,0.458676218986511,0.46500556490251,0.0206920990853437,2022-02-09,2022,"CON",2022,7
"MIN","CON","9-d","Mineral N 2021","Kontrol 2022","denmark","25-35",2022-02-16,39,0.389133269136602,0.438701782907758,0.0163722597062587,2022-02-16,2022,"CON",2022,7
"MIN","CON","9-d","Mineral N 2021","Kontrol 2022","denmark","25-35",2022-02-23,39,0.508168645299874,0.574524213160787,0.0165102064742573,2022-02-23,2022,"CON",2022,7
"MIN","CON","9-d","Mineral N 2021","Kontrol 2022","denmark","25-35",2022-03-02,39,0.615971942742666,0.608434153454644,0.0155808990599498,2022-03-02,2022,"CON",2022,7
"MIN","CON","9-d","Mineral N 2021","Kontrol 2022","denmark","25-35",2022-03-09,39,0.581696958768935,0.583474751029696,0.0150210362681675,2022-03-09,2022,"CON",2022,7
"MIN","CON","9-d","Mineral N 2021","Kontrol 2022","denmark","25-35",2022-03-16,39,0.534648805856705,0.533266683419545,0.0135163490970929,2022-03-16,2022,"CON",2022,7
"MIN","CON","9-d","Mineral N 2021","Kontrol 2022","denmark","25-35",2022-03-23,39,0.483570729515382,0.483194427298648,0.0151102990410955,2022-03-23,2022,"CON",2022,7
"MIN","CON","9-d","Mineral N 2021","Kontrol 2022","denmark","25-35",2022-03-30,39,0.522577843318383,0.522417387259858,0.0158157715008461,2022-03-30,2022,"CON",2022,7
"MIN","CON","9-d","Mineral N 2021","Kontrol 2022","denmark","25-35",2022-04-06,39,0.538934898376465,0.540251704057058,0.0169823406885067,2022-04-06,2022,"CON",2022,7
"MIN","CON","9-d","Mineral N 2021","Kontrol 2022","denmark","25-35",2022-04-13,39,0.562578964233398,0.563429443041484,0.0183818941315015,2022-04-13,2022,"CON",2022,7
"MIN","CON","9-d","Mineral N 2021","Kontrol 2022","denmark","25-35",2022-04-20,39,0.5755509691579,0.573351038353784,0.0171190757370953,2022-04-20,2022,"CON",2022,7
"MIN","CON","9-d","Mineral N 2021","Kontrol 2022","denmark","25-35",2022-04-27,39,0.599785953760147,0.597571186265167,0.013033370995818,2022-04-27,2022,"CON",2022,7
"MIN","CON","9-d","Mineral N 2021","Kontrol 2022","denmark","25-35",2022-05-04,39,0.627442045935563,0.6273865895916,0.013130641582764,2022-05-04,2022,"CON",2022,7
"MIN","CON","9-d","Mineral N 2021","Kontrol 2022","denmark","25-35",2022-05-11,39,0.646270703430436,0.646357415290941,0.0158201414855009,2022-05-11,2022,"CON",2022,7
"MIN","CON","9-d","Mineral N 2021","Kontrol 2022","denmark","25-35",2022-05-18,39,0.672964287154815,0.672761419240166,0.0171521702671752,2022-05-18,2022,"CON",2022,7
"MIN","CON","9-d","Mineral N 2021","Kontrol 2022","denmark","25-35",2022-05-25,39,0.698758158363214,0.698090907154965,0.0170503221100055,2022-05-25,2022,"CON",2022,7
"MIN","CON","9-d","Mineral N 2021","Kontrol 2022","denmark","25-35",2022-06-01,39,0.723523191043309,0.721819085734231,0.0136721421565328,2022-06-01,2022,"CON",2022,7
"MIN","CON","9-d","Mineral N 2021","Kontrol 2022","denmark","25-35",2022-06-08,39,0.743997265895208,0.737443622201681,0.0186564358882606,2022-06-08,2022,"CON",2022,7
"MIN","CON","9-d","Mineral N 2021","Kontrol 2022","denmark","25-35",2022-06-15,39,0.740361895826128,0.721853025257587,0.0172349801287055,2022-06-15,2022,"CON",2022,7
"MIN","CON","9-d","Mineral N 2021","Kontrol 2022","denmark","25-35",2022-06-22,39,0.72768307120081,0.711177043936082,0.0234838589094579,2022-06-22,2022,"CON",2022,7
"MIN","CON","9-d","Mineral N 2021","Kontrol 2022","denmark","25-35",2022-06-29,39,0.551470667201203,0.544493879126264,0.0281598361136464,2022-06-29,2022,"CON",2022,7
"MIN","CON","9-d","Mineral N 2021","Kontrol 2022","denmark","25-35",2022-07-06,39,0.474590672688051,0.468279757282951,0.0205361970107663,2022-07-06,2022,"CON",2022,7
"MIN","CON","9-d","Mineral N 2021","Kontrol 2022","denmark","25-35",2022-07-13,39,0.470065906643867,0.466849697487695,0.0239755622377353,2022-07-13,2022,"CON",2022,7
"MIN","CON","9-d","Mineral N 2021","Kontrol 2022","denmark","25-35",2022-07-20,39,0.382432068903725,0.381465061918482,0.0251862777022088,2022-07-20,2022,"CON",2022,7
"MIN","CON","9-d","Mineral N 2021","Kontrol 2022","denmark","25-35",2022-07-27,39,0.357977877963673,0.357788863507184,0.0186968273059888,2022-07-27,2022,"CON",2022,7
"MIN","CON","9-d","Mineral N 2021","Kontrol 2022","denmark","25-35",2022-08-03,39,0.306530409017388,0.305923226384484,0.0163011864844557,2022-08-03,2022,"CON",2022,7
"MIN","CON","9-d","Mineral N 2021","Kontrol 2022","denmark","25-35",2022-08-10,39,0.277347622781384,0.277043557896906,0.0152666442077226,2022-08-10,2022,"CON",2022,7
"MIN","CON","9-d","Mineral N 2021","Kontrol 2022","denmark","25-35",2022-08-17,39,0.240623566721167,0.240856055702482,0.0100131362643358,2022-08-17,2022,"CON",2022,7
"MIN","CON","9-d","Mineral N 2021","Kontrol 2022","denmark","25-35",2022-08-24,39,0.232148289832534,0.230656311220052,0.0153026893112466,2022-08-24,2022,"CON",2022,7
"MIN","CON","9-d","Mineral N 2021","Kontrol 2022","denmark","25-35",2022-08-31,39,0.226340169201092,0.226515531235812,0.0125728140642144,2022-08-31,2022,"CON",2022,7
"MIN","CON","9-d","Mineral N 2021","Kontrol 2022","denmark","25-35",2022-09-07,39,0.246442066771643,0.2457249718053,0.0121350434409188,2022-09-07,2022,"CON",2022,7
"MIN","CON","9-d","Mineral N 2021","Kontrol 2022","denmark","25-35",2022-09-14,39,0.274278670549393,0.273280933499336,0.0142242836300283,2022-09-14,2022,"CON",2022,7
"MIN","CON","9-d","Mineral N 2021","Kontrol 2022","denmark","25-35",2022-09-21,39,0.325876149535179,0.327021062374115,0.0151441815309226,2022-09-21,2022,"CON",2022,7
