"Treatment_2021","Treatment_2022","PLOT_ID","Block_a","Block_b","country.x","plot_number","timestamp","country.y","count","mean","median","std","Date","Year","Treatment","Yearreal","delta_time"
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022","denmark","25-7",2022-06-29,"denmark",41,0.503960063395562,0.505625367938698,0.0144564263619385,2022-06-29,2022,"MIN",2022,7
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022","denmark","25-7",2022-07-06,"denmark",41,0.418178338896144,0.417879627509551,0.0142144801264459,2022-07-06,2022,"MIN",2022,7
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022","denmark","25-7",2022-07-13,"denmark",41,0.364500648209027,0.365667228187833,0.0169264078805489,2022-07-13,2022,"MIN",2022,7
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022","denmark","25-7",2022-07-20,"denmark",41,0.281359412414687,0.280528957716056,0.0141773832097117,2022-07-20,2022,"MIN",2022,7
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022","denmark","25-7",2022-07-27,"denmark",41,0.251494766771793,0.250682091712952,0.010311988228932,2022-07-27,2022,"MIN",2022,7
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022","denmark","25-7",2022-08-03,"denmark",41,0.205116278358868,0.204771834159536,0.0178476584426659,2022-08-03,2022,"MIN",2022,7
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022","denmark","25-7",2022-08-10,"denmark",41,0.201948014221021,0.200113942181425,0.0166550296874317,2022-08-10,2022,"MIN",2022,7
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022","denmark","25-7",2022-08-17,"denmark",41,0.196019466434206,0.196221525115626,0.0117402850384158,2022-08-17,2022,"MIN",2022,7
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022","denmark","25-7",2022-08-24,"denmark",41,0.184778165908492,0.185555299173812,0.0122212876318668,2022-08-24,2022,"MIN",2022,7
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022","denmark","25-7",2022-08-31,"denmark",41,0.178341200359825,0.179320718865005,0.0135527185012339,2022-08-31,2022,"MIN",2022,7
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022","denmark","25-7",2022-09-07,"denmark",41,0.190982920960301,0.190259638641562,0.0147727873242859,2022-09-07,2022,"MIN",2022,7
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022","denmark","25-7",2022-09-14,"denmark",41,0.222573105245829,0.222858868539333,0.0209224883001297,2022-09-14,2022,"MIN",2022,7
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022","denmark","25-7",2022-09-21,"denmark",41,0.265055994689465,0.264768646657467,0.0164357047528028,2022-09-21,2022,"MIN",2022,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2021-03-31,"denmark",39,0.177986102444785,0.180536621383258,0.0199391786009073,2021-03-31,2021,"CON",2021,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2021-04-07,"denmark",39,0.186540505918516,0.187696452753074,0.0199744074294964,2021-04-07,2021,"CON",2021,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2021-04-14,"denmark",39.1666666666667,0.18998562792937,0.189756110310555,0.0138935999323924,2021-04-14,2021,"CON",2021,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2021-04-21,"denmark",39.047619047619,0.18696982865887,0.187058619533976,0.0183759691703709,2021-04-21,2021,"CON",2021,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2021-04-28,"denmark",39,0.20633108912498,0.20610346016299,0.0172254577562689,2021-04-28,2021,"CON",2021,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2021-05-05,"denmark",39,0.26539548002837,0.265434887586978,0.0174490532984859,2021-05-05,2021,"CON",2021,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2021-05-12,"denmark",39,0.313745604272474,0.31393108347006,0.0193581284563008,2021-05-12,2021,"CON",2021,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2021-05-19,"denmark",39,0.368757367395518,0.368955657184871,0.0207423330623105,2021-05-19,2021,"CON",2021,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2021-05-26,"denmark",39,0.462925092805,0.462191690291677,0.018985981875587,2021-05-26,2021,"CON",2021,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2021-06-02,"denmark",39,0.503337732383183,0.498844945714587,0.0194204371821667,2021-06-02,2021,"CON",2021,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2021-06-09,"denmark",39,0.525125165780385,0.522227508050424,0.0175580802822002,2021-06-09,2021,"CON",2021,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2021-06-16,"denmark",39,0.549019448813938,0.54694556543436,0.0176492526501456,2021-06-16,2021,"CON",2021,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2021-06-23,"denmark",39,0.566232052114275,0.561772525310516,0.0190215427945885,2021-06-23,2021,"CON",2021,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2021-06-30,"denmark",39,0.505859232949021,0.497032630504394,0.0258593142598597,2021-06-30,2021,"CON",2021,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2021-07-07,"denmark",39,0.439128787998034,0.43368612769611,0.0191564328935263,2021-07-07,2021,"CON",2021,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2021-07-14,"denmark",39,0.36272475442716,0.361240095934089,0.0171087095561456,2021-07-14,2021,"CON",2021,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2021-07-21,"denmark",39,0.31082931799548,0.309094880308424,0.0155362329179687,2021-07-21,2021,"CON",2021,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2021-07-28,"denmark",39,0.274154295523961,0.273051718870799,0.0159863413621981,2021-07-28,2021,"CON",2021,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2021-08-04,"denmark",39,0.243462992616657,0.243555302776041,0.0165028023489174,2021-08-04,2021,"CON",2021,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2021-08-11,"denmark",39.0085714285714,0.236653637636681,0.233508130141667,0.0149276833874838,2021-08-11,2021,"CON",2021,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2021-08-18,"denmark",39.12,0.209409351348877,0.207320777773857,0.0141270457208156,2021-08-18,2021,"CON",2021,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2021-08-25,"denmark",39.0285714285714,0.195748933906458,0.197240098276917,0.0166066547779708,2021-08-25,2021,"CON",2021,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2021-09-01,"denmark",39,0.198763405295963,0.200472111490612,0.0178299775722493,2021-09-01,2021,"CON",2021,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2021-09-08,"denmark",39,0.180526185224389,0.180343330995022,0.0122874896208356,2021-09-08,2021,"CON",2021,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2021-09-15,"denmark",39,0.187564940615134,0.184550432996316,0.0194975049234926,2021-09-15,2021,"CON",2021,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2021-09-22,"denmark",39,0.256065376102924,0.255374367038409,0.0149769402729968,2021-09-22,2021,"CON",2021,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2021-09-29,"denmark",39,0.274082188804944,0.273900869819853,0.0185039591872029,2021-09-29,2021,"CON",2021,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2021-10-06,"denmark",39,0.292755187267349,0.292973841939654,0.0220788483256621,2021-10-06,2021,"CON",2021,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2021-10-13,"denmark",39,0.319302414854368,0.318604446119732,0.026228180155158,2021-10-13,2021,"CON",2021,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2021-10-20,"denmark",39,0.345388144254684,0.343780569456242,0.0259844393779834,2021-10-20,2021,"CON",2021,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2021-10-27,"denmark",39,0.370699755137875,0.371924758056011,0.0252747930630686,2021-10-27,2021,"CON",2021,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2021-11-03,"denmark",39,0.408648771544298,0.411488588899374,0.0274622047630449,2021-11-03,2021,"CON",2021,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2021-11-10,"denmark",39,0.451512545347214,0.451914116740227,0.0281056761741638,2021-11-10,2021,"CON",2021,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2021-11-17,"denmark",39,0.49437631915013,0.49233964458108,0.0287491475852827,2021-11-17,2021,"CON",2021,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2021-11-24,"denmark",39,0.522743364604085,0.519202362237645,0.0289718613327052,2021-11-24,2021,"CON",2021,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2021-12-01,"denmark",39,0.519217607690327,0.516226897488779,0.0282689082199957,2021-12-01,2021,"CON",2021,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2021-12-08,"denmark",39,0.514725402219972,0.512347245394294,0.0275379045963732,2021-12-08,2021,"CON",2021,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2021-12-15,"denmark",39,0.510233196749616,0.508467593299809,0.0268069009727506,2021-12-15,2021,"CON",2021,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2021-12-22,"denmark",39,0.50574099127926,0.504587941205324,0.026075897349128,2021-12-22,2021,"CON",2021,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2021-12-29,"denmark",39,0.501248785808905,0.500708289110839,0.0253448937255055,2021-12-29,2021,"CON",2021,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2022-01-05,"denmark",39,0.496756580338549,0.496828637016353,0.0246138901018829,2022-01-05,2022,"MIN",2022,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2022-01-12,"denmark",39,0.492264374868194,0.492948984921868,0.0238828864782603,2022-01-12,2022,"MIN",2022,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2022-01-19,"denmark",39,0.487772169397838,0.489069332827383,0.0231518828546378,2022-01-19,2022,"MIN",2022,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2022-01-26,"denmark",39,0.481798469591369,0.483252823861169,0.0226839455787831,2022-01-26,2022,"MIN",2022,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2022-02-02,"denmark",39,0.443801337853074,0.440565723925829,0.0244801045628264,2022-02-02,2022,"MIN",2022,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2022-02-09,"denmark",39.4285714285714,0.364804508696709,0.365633228527648,0.0251938939659989,2022-02-09,2022,"MIN",2022,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2022-02-16,"denmark",39.4285714285714,0.354300081729889,0.358097178595407,0.0240297599562576,2022-02-16,2022,"MIN",2022,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2022-02-23,"denmark",34.7,0.423788485782487,0.423709066850798,0.016583428332316,2022-02-23,2022,"MIN",2022,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2022-03-02,"denmark",38.8,0.418365198586668,0.418959599520479,0.0146073064234639,2022-03-02,2022,"MIN",2022,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2022-03-09,"denmark",39,0.379264330225331,0.37962796751942,0.0153818236597414,2022-03-09,2022,"MIN",2022,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2022-03-16,"denmark",39,0.342896237969398,0.34403902788957,0.0154512260730067,2022-03-16,2022,"MIN",2022,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2022-03-23,"denmark",39,0.334817374746005,0.3352328425362,0.011333861576748,2022-03-23,2022,"MIN",2022,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2022-03-30,"denmark",39,0.349462878136408,0.350256644898937,0.0125937701779462,2022-03-30,2022,"MIN",2022,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2022-04-06,"denmark",39,0.383465095361074,0.383495144049326,0.012740078754723,2022-04-06,2022,"MIN",2022,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2022-04-13,"denmark",39,0.428866849342982,0.427840061982473,0.0129079274833202,2022-04-13,2022,"MIN",2022,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2022-04-20,"denmark",39,0.479669895555292,0.479845913393157,0.0107903047132172,2022-04-20,2022,"MIN",2022,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2022-04-27,"denmark",39,0.546143309346267,0.549104867236955,0.0131371823871242,2022-04-27,2022,"MIN",2022,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2022-05-04,"denmark",39,0.592449037092073,0.592272777642523,0.0096744693194826,2022-05-04,2022,"MIN",2022,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2022-05-11,"denmark",39,0.613245320169866,0.611307094077102,0.0130409252430711,2022-05-11,2022,"MIN",2022,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2022-05-18,"denmark",39,0.647480459774242,0.646235970889821,0.0130675476975739,2022-05-18,2022,"MIN",2022,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2022-05-25,"denmark",39,0.680287018944235,0.68008580879003,0.0125572945057813,2022-05-25,2022,"MIN",2022,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2022-06-01,"denmark",39,0.688832688331604,0.689777851104736,0.0148232595995068,2022-06-01,2022,"MIN",2022,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2022-06-08,"denmark",39,0.687839802354574,0.689302915707231,0.0155878290534019,2022-06-08,2022,"MIN",2022,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2022-06-15,"denmark",39,0.683114357292652,0.684219341725111,0.0133223086595535,2022-06-15,2022,"MIN",2022,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2022-06-22,"denmark",39,0.66647731715015,0.667196988580482,0.0127028265701872,2022-06-22,2022,"MIN",2022,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2022-06-29,"denmark",39,0.499241558143071,0.501293109144483,0.0128377306722588,2022-06-29,2022,"MIN",2022,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2022-07-06,"denmark",39,0.410614967346191,0.412961781024933,0.0134776094081726,2022-07-06,2022,"MIN",2022,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2022-07-13,"denmark",39,0.366955919989518,0.367316076798098,0.0167278028758508,2022-07-13,2022,"MIN",2022,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2022-07-20,"denmark",39,0.278474133355277,0.278046359334673,0.0150219630716102,2022-07-20,2022,"MIN",2022,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2022-07-27,"denmark",39,0.252053639292717,0.249703860282898,0.014489186136052,2022-07-27,2022,"MIN",2022,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2022-08-03,"denmark",39,0.204587949040745,0.204868566777025,0.0155084303862947,2022-08-03,2022,"MIN",2022,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2022-08-10,"denmark",39,0.202494092418679,0.203187283660684,0.0142039666534401,2022-08-10,2022,"MIN",2022,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2022-08-17,"denmark",39,0.204577164192285,0.203880965975778,0.0114831763120102,2022-08-17,2022,"MIN",2022,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2022-08-24,"denmark",39,0.193342020659118,0.191760817010488,0.0184833498918736,2022-08-24,2022,"MIN",2022,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2022-08-31,"denmark",39,0.173633186488735,0.174754159791129,0.0146934038446265,2022-08-31,2022,"MIN",2022,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2022-09-07,"denmark",39,0.188051664403507,0.18931181622403,0.0162691671534308,2022-09-07,2022,"MIN",2022,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2022-09-14,"denmark",39,0.218006730079651,0.218104399740696,0.0245505827479064,2022-09-14,2022,"MIN",2022,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2022-09-21,"denmark",39,0.265867654979229,0.263522599637508,0.0213758697733283,2022-09-21,2022,"MIN",2022,7
"CON","MIN","7-a","Kontrol 2021","Mineral N 2022","denmark","25-5",2021-03-31,"denmark",39,0.169079625180789,0.168325578527791,0.0170605770046157,2021-03-31,2021,"CON",2021,7
"CON","MIN","7-a","Kontrol 2021","Mineral N 2022","denmark","25-5",2021-04-07,"denmark",39,0.186940150702892,0.186688926045586,0.0145391866273316,2021-04-07,2021,"CON",2021,7
"CON","MIN","7-a","Kontrol 2021","Mineral N 2022","denmark","25-5",2021-04-14,"denmark",39,0.188506302734216,0.188741867740949,0.0161871877498924,2021-04-14,2021,"CON",2021,7
"CON","MIN","7-a","Kontrol 2021","Mineral N 2022","denmark","25-5",2021-04-21,"denmark",39,0.192812118945377,0.192331765556619,0.014714908625354,2021-04-21,2021,"CON",2021,7
"CON","MIN","7-a","Kontrol 2021","Mineral N 2022","denmark","25-5",2021-04-28,"denmark",39,0.21145618439449,0.209807273056498,0.0173198040110878,2021-04-28,2021,"CON",2021,7
"CON","MIN","7-a","Kontrol 2021","Mineral N 2022","denmark","25-5",2021-05-05,"denmark",39,0.269038148355066,0.268927797152285,0.0175715319795958,2021-05-05,2021,"CON",2021,7
"CON","MIN","7-a","Kontrol 2021","Mineral N 2022","denmark","25-5",2021-05-12,"denmark",39,0.321022819793015,0.320031150914075,0.0191221876527395,2021-05-12,2021,"CON",2021,7
"CON","MIN","7-a","Kontrol 2021","Mineral N 2022","denmark","25-5",2021-05-19,"denmark",39,0.377168333508018,0.374887070149407,0.0202913690103978,2021-05-19,2021,"CON",2021,7
"CON","MIN","7-a","Kontrol 2021","Mineral N 2022","denmark","25-5",2021-05-26,"denmark",39,0.45735927706673,0.451501208401862,0.0192203446113992,2021-05-26,2021,"CON",2021,7
"CON","MIN","7-a","Kontrol 2021","Mineral N 2022","denmark","25-5",2021-06-02,"denmark",39,0.492267824354626,0.488968920849618,0.0208149442138771,2021-06-02,2021,"CON",2021,7
"CON","MIN","7-a","Kontrol 2021","Mineral N 2022","denmark","25-5",2021-06-09,"denmark",39,0.515306558873918,0.510518688846518,0.0216274875112705,2021-06-09,2021,"CON",2021,7
"CON","MIN","7-a","Kontrol 2021","Mineral N 2022","denmark","25-5",2021-06-16,"denmark",39,0.537989909213687,0.535245903585323,0.0185326176532913,2021-06-16,2021,"CON",2021,7
"CON","MIN","7-a","Kontrol 2021","Mineral N 2022","denmark","25-5",2021-06-23,"denmark",39,0.550170163313548,0.54636040992207,0.0179926708547605,2021-06-23,2021,"CON",2021,7
"CON","MIN","7-a","Kontrol 2021","Mineral N 2022","denmark","25-5",2021-06-30,"denmark",39,0.495493856112973,0.49237164618477,0.0260387803639059,2021-06-30,2021,"CON",2021,7
"CON","MIN","7-a","Kontrol 2021","Mineral N 2022","denmark","25-5",2021-07-07,"denmark",39,0.430087479933792,0.426426758267442,0.0201885439811882,2021-07-07,2021,"CON",2021,7
"CON","MIN","7-a","Kontrol 2021","Mineral N 2022","denmark","25-5",2021-07-14,"denmark",39,0.365648274062848,0.367549021785356,0.0177702870343488,2021-07-14,2021,"CON",2021,7
"CON","MIN","7-a","Kontrol 2021","Mineral N 2022","denmark","25-5",2021-07-21,"denmark",39,0.307934414063181,0.307787978223392,0.0169100103500698,2021-07-21,2021,"CON",2021,7
"CON","MIN","7-a","Kontrol 2021","Mineral N 2022","denmark","25-5",2021-07-28,"denmark",39,0.274746815363566,0.274345089991887,0.0155617060760657,2021-07-28,2021,"CON",2021,7
"CON","MIN","7-a","Kontrol 2021","Mineral N 2022","denmark","25-5",2021-08-04,"denmark",39,0.256206787919917,0.258088965551788,0.0137772090862929,2021-08-04,2021,"CON",2021,7
"CON","MIN","7-a","Kontrol 2021","Mineral N 2022","denmark","25-5",2021-08-11,"denmark",39,0.252694486355295,0.254069609605536,0.013400164869975,2021-08-11,2021,"CON",2021,7
"CON","MIN","7-a","Kontrol 2021","Mineral N 2022","denmark","25-5",2021-08-18,"denmark",39,0.216904604807496,0.217440692707896,0.0154874039581045,2021-08-18,2021,"CON",2021,7
